
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,PS,WD10M,PRECTOTCORR
2019,11,6,18,0.0,27.04,68.9,6.01,100.46,107.9,0.05
2019,11,6,19,0.0,26.54,71.94,5.51,100.5,107.7,0.09
2019,11,6,20,0.0,26.23,73.68,4.96,100.55,108.8,0.12
2019,11,6,21,0.0,26.0,75.38,4.69,100.59,110.3,0.13
2019,11,6,22,0.0,25.76,76.89,4.69,100.6,111.9,0.01
2019,11,6,23,0.0,25.6,78.14,4.64,100.57,113.5,0.01
2019,11,7,0,0.0,25.4,79.56,4.45,100.51,115.3,0.02
2019,11,7,1,0.0,25.15,80.81,4.26,100.46,116.9,0.04
2019,11,7,2,0.0,24.95,82.04,4.24,100.42,118.1,0.03
2019,11,7,3,0.0,24.88,82.73,4.32,100.4,119.8,0.02
2019,11,7,4,0.0,24.88,82.79,4.53,100.41,121.7,0.02
2019,11,7,5,0.0,24.88,82.7,4.64,100.43,123.2,0.02
2019,11,7,6,76.4,25.24,80.48,5.11,100.47,123.6,0.02
2019,11,7,7,289.5,26.56,72.09,6.45,100.51,121.9,0.02
2019,11,7,8,526.35,28.1,63.86,7.03,100.54,119.7,0.01
2019,11,7,9,717.42,29.33,58.81,7.32,100.55,118.0,0.0
2019,11,7,10,899.85,30.35,55.16,7.54,100.54,116.7,0.0
2019,11,7,11,976.53,31.01,53.13,7.72,100.5,116.0,0.0
2019,11,7,12,980.22,31.29,52.26,7.88,100.43,116.3,0.0
2019,11,7,13,931.72,31.21,52.32,7.89,100.35,117.7,0.0
2019,11,7,14,753.4,30.91,52.91,7.8,100.3,120.5,0.0
2019,11,7,15,546.55,30.34,54.2,7.79,100.26,124.0,0.0
2019,11,7,16,315.4,29.5,56.42,7.79,100.27,127.3,0.0
2019,11,7,17,102.82,28.35,60.2,7.62,100.31,129.2,0.0
2019,11,7,18,0.0,27.09,65.42,7.01,100.37,130.7,0.0
2019,11,7,19,0.0,26.56,68.53,6.52,100.44,132.0,0.01
2019,11,7,20,0.0,26.27,70.64,6.12,100.5,133.7,0.01
2019,11,7,21,0.0,26.0,73.26,5.67,100.54,135.1,0.01
2019,11,7,22,0.0,25.74,76.08,5.27,100.54,136.8,0.01
2019,11,7,23,0.0,25.42,78.69,4.9,100.51,138.1,0.03
2019,11,8,0,0.0,25.17,80.71,4.6,100.45,139.1,0.05
2019,11,8,1,0.0,24.83,82.96,4.19,100.39,139.7,0.06
2019,11,8,2,0.0,24.66,84.28,4.02,100.34,138.6,0.07
2019,11,8,3,0.0,24.66,84.51,4.02,100.32,136.3,0.07
2019,11,8,4,0.0,24.66,84.76,4.01,100.3,133.1,0.07
2019,11,8,5,0.0,24.66,85.13,4.02,100.32,130.7,0.07
2019,11,8,6,74.3,25.07,83.3,4.47,100.36,128.1,0.07
2019,11,8,7,274.88,26.55,73.85,5.76,100.42,123.4,0.05
2019,11,8,8,493.52,28.3,63.78,6.33,100.48,119.0,0.01
2019,11,8,9,720.58,29.77,57.19,6.75,100.49,117.6,0.01
2019,11,8,10,901.7,30.84,52.95,7.26,100.45,117.7,0.04
2019,11,8,11,988.83,31.47,50.85,7.59,100.39,118.1,0.02
2019,11,8,12,970.08,31.79,50.04,7.63,100.34,118.0,0.02
2019,11,8,13,896.7,31.72,50.68,7.55,100.27,117.4,0.01
2019,11,8,14,729.7,31.31,52.23,7.45,100.22,117.1,0.0
2019,11,8,15,509.9,30.66,54.33,7.4,100.2,117.7,0.0
2019,11,8,16,299.67,29.65,57.65,7.34,100.22,119.2,0.01
2019,11,8,17,92.75,28.33,62.51,7.11,100.28,121.0,0.03
2019,11,8,18,0.0,27.05,68.31,6.55,100.36,122.3,0.04
2019,11,8,19,0.0,26.43,72.32,6.22,100.44,124.0,0.03
2019,11,8,20,0.0,26.14,74.65,6.04,100.51,126.5,0.03
2019,11,8,21,0.0,25.92,76.42,5.82,100.55,128.0,0.06
2019,11,8,22,0.0,25.69,78.15,5.55,100.56,129.7,0.08
2019,11,8,23,0.0,25.47,79.78,5.5,100.52,131.3,0.11
2019,11,9,0,0.0,25.28,81.07,5.55,100.45,131.8,0.1
2019,11,9,1,0.0,25.12,82.1,5.34,100.4,130.1,0.15
2019,11,9,2,0.0,25.02,82.68,4.95,100.39,128.5,0.15
2019,11,9,3,0.0,24.92,83.39,4.59,100.4,129.1,0.15
2019,11,9,4,0.0,24.81,84.27,4.25,100.44,130.5,0.14
2019,11,9,5,0.0,24.67,84.92,3.97,100.5,131.9,0.06
2019,11,9,6,74.97,25.11,82.16,4.64,100.54,130.9,0.02
2019,11,9,7,267.42,26.68,72.25,6.13,100.61,126.6,0.04
2019,11,9,8,486.0,28.25,63.5,6.65,100.66,123.6,0.05
2019,11,9,9,673.45,29.58,57.85,6.99,100.68,122.0,0.01
2019,11,9,10,883.05,30.66,53.74,7.38,100.63,120.1,0.0
2019,11,9,11,956.03,31.29,51.74,7.78,100.57,118.2,0.0
2019,11,9,12,980.28,31.58,50.81,8.1,100.47,116.7,0.0
2019,11,9,13,918.58,31.5,50.9,8.19,100.39,115.8,0.0
2019,11,9,14,757.0,31.13,51.89,8.06,100.35,115.9,0.01
2019,11,9,15,521.85,30.46,53.83,7.8,100.34,116.6,0.01
2019,11,9,16,283.75,29.39,57.49,7.41,100.36,117.9,0.01
2019,11,9,17,95.8,28.08,62.46,6.96,100.4,120.3,0.01
2019,11,9,18,0.0,26.88,67.99,6.46,100.47,123.4,0.01
2019,11,9,19,0.0,26.38,71.32,6.15,100.54,127.1,0.01
2019,11,9,20,0.0,26.13,73.45,5.94,100.59,129.8,0.01
2019,11,9,21,0.0,25.94,75.15,5.75,100.62,131.0,0.03
2019,11,9,22,0.0,25.79,76.49,5.56,100.62,131.2,0.03
2019,11,9,23,0.0,25.68,77.31,5.23,100.61,130.7,0.04
2019,11,10,0,0.0,25.52,78.31,4.84,100.56,129.0,0.04
2019,11,10,1,0.0,25.3,79.54,4.48,100.5,125.8,0.03
2019,11,10,2,0.0,25.15,80.51,4.24,100.46,122.6,0.02
2019,11,10,3,0.0,25.04,81.18,4.12,100.44,119.9,0.01
2019,11,10,4,0.0,24.92,81.67,4.04,100.46,118.4,0.01
2019,11,10,5,0.0,24.8,82.18,3.95,100.48,117.0,0.01
2019,11,10,6,72.88,25.08,80.46,4.45,100.53,115.6,0.01
2019,11,10,7,271.95,26.43,72.29,5.63,100.58,114.8,0.01
2019,11,10,8,500.08,27.99,64.28,5.96,100.63,113.7,0.0
2019,11,10,9,695.17,29.33,58.87,6.12,100.66,113.1,0.01
2019,11,10,10,876.03,30.6,54.29,6.29,100.65,112.3,0.01
2019,11,10,11,968.7,31.49,51.15,6.44,100.62,111.8,0.01
2019,11,10,12,981.95,31.86,50.09,6.58,100.56,111.8,0.01
2019,11,10,13,857.97,31.9,50.04,6.74,100.5,112.5,0.01
2019,11,10,14,701.0,31.58,51.0,6.9,100.44,114.3,0.02
2019,11,10,15,488.35,30.94,52.87,7.03,100.41,116.6,0.02
2019,11,10,16,289.88,29.95,56.33,7.08,100.42,118.8,0.03
2019,11,10,17,94.8,28.63,61.76,7.01,100.48,120.6,0.03
2019,11,10,18,0.0,27.28,68.39,6.62,100.54,122.0,0.02
2019,11,10,19,0.0,26.68,72.57,6.26,100.61,123.5,0.02
2019,11,10,20,0.0,26.43,74.74,5.81,100.66,125.5,0.04
2019,11,10,21,0.0,26.19,76.39,5.41,100.7,126.9,0.02
2019,11,10,22,0.0,26.02,77.49,5.24,100.69,128.2,0.02
2019,11,10,23,0.0,25.86,78.53,4.99,100.66,129.7,0.02
2019,11,11,0,0.0,25.67,79.45,4.84,100.57,130.7,0.02
2019,11,11,1,0.0,25.49,80.1,4.7,100.5,130.3,0.01
2019,11,11,2,0.0,25.31,80.71,4.56,100.44,130.1,0.01
2019,11,11,3,0.0,25.24,80.75,4.58,100.43,130.1,0.01
2019,11,11,4,0.0,25.22,80.47,4.62,100.45,130.3,0.01
2019,11,11,5,0.0,25.1,80.87,4.51,100.48,131.0,0.01
2019,11,11,6,84.78,25.41,79.23,4.88,100.52,131.2,0.01
2019,11,11,7,279.55,26.78,70.81,6.09,100.57,128.6,0.01
2019,11,11,8,488.67,28.29,62.75,6.55,100.62,126.2,0.01
2019,11,11,9,696.05,29.57,57.43,6.81,100.63,124.4,0.01
2019,11,11,10,865.17,30.55,53.88,7.09,100.61,122.7,0.01
2019,11,11,11,952.4,31.2,51.5,7.43,100.54,120.7,0.0
2019,11,11,12,972.55,31.49,50.68,7.77,100.45,119.4,0.0
2019,11,11,13,882.15,31.5,50.71,7.9,100.36,119.1,0.0
2019,11,11,14,693.22,31.3,51.28,7.8,100.27,119.4,0.0
2019,11,11,15,485.73,30.78,52.83,7.56,100.22,120.4,0.0
2019,11,11,16,269.4,29.95,55.51,7.24,100.22,121.6,0.0
2019,11,11,17,84.72,28.74,60.11,6.84,100.26,123.2,0.0
2019,11,11,18,0.0,27.36,66.65,6.16,100.31,125.1,0.0
2019,11,11,19,0.0,26.64,71.3,5.65,100.38,126.9,0.0
2019,11,11,20,0.0,26.28,73.53,5.31,100.46,128.3,0.01
2019,11,11,21,0.0,26.0,75.03,4.99,100.51,128.6,0.01
2019,11,11,22,0.0,25.81,76.13,4.82,100.53,127.8,0.05
2019,11,11,23,0.0,25.64,76.89,4.62,100.51,127.3,0.1
2019,11,12,0,0.0,25.43,77.03,4.51,100.45,126.6,0.09
2019,11,12,1,0.0,25.33,76.56,4.53,100.39,125.8,0.08
2019,11,12,2,0.0,25.14,77.65,4.44,100.34,126.1,0.06
2019,11,12,3,0.0,24.97,78.68,4.45,100.33,127.1,0.03
2019,11,12,4,0.0,24.88,79.32,4.58,100.35,128.3,0.03
2019,11,12,5,0.0,24.81,79.63,4.66,100.39,130.1,0.02
2019,11,12,6,88.15,25.15,77.67,5.16,100.43,131.5,0.04
2019,11,12,7,297.35,26.58,68.8,6.47,100.49,130.7,0.07
2019,11,12,8,517.55,28.06,61.7,6.9,100.54,129.8,0.06
2019,11,12,9,688.53,29.42,56.73,7.07,100.56,128.5,0.04
2019,11,12,10,850.17,30.53,52.94,7.27,100.56,126.6,0.02
2019,11,12,11,889.5,31.31,50.31,7.55,100.53,124.4,0.02
2019,11,12,12,909.67,31.73,48.72,7.86,100.47,123.3,0.01
2019,11,12,13,901.03,31.72,48.37,8.15,100.39,123.2,0.02
2019,11,12,14,737.92,31.36,48.95,8.35,100.31,124.1,0.01
2019,11,12,15,534.38,30.68,50.62,8.44,100.28,126.0,0.02
2019,11,12,16,317.42,29.65,54.45,8.44,100.28,128.4,0.01
2019,11,12,17,103.62,28.32,60.1,8.25,100.31,131.4,0.01
2019,11,12,18,0.0,27.0,66.25,7.61,100.37,134.7,0.0
2019,11,12,19,0.0,26.43,69.93,7.28,100.43,137.7,0.03
2019,11,12,20,0.0,26.22,71.46,7.13,100.5,139.8,0.07
2019,11,12,21,0.0,26.11,72.15,6.79,100.56,140.1,0.03
2019,11,12,22,0.0,25.99,72.73,6.43,100.59,139.4,0.03
2019,11,12,23,0.0,25.81,73.75,5.97,100.58,138.9,0.1
2019,11,13,0,0.0,25.57,75.1,5.63,100.53,138.0,0.07
2019,11,13,1,0.0,25.36,76.0,5.4,100.47,136.3,0.08
2019,11,13,2,0.0,25.15,77.47,5.18,100.43,135.5,0.08
2019,11,13,3,0.0,24.85,78.8,5.04,100.4,134.2,0.04
2019,11,13,4,0.0,24.81,78.78,5.18,100.4,133.5,0.03
2019,11,13,5,0.0,24.81,77.94,5.39,100.43,132.9,0.02
2019,11,13,6,81.85,25.14,75.55,5.88,100.46,132.0,0.01
2019,11,13,7,294.23,26.48,66.94,7.02,100.52,131.2,0.01
2019,11,13,8,531.88,27.96,60.29,7.35,100.6,132.0,0.01
2019,11,13,9,724.33,29.42,55.3,7.34,100.63,132.8,0.01
2019,11,13,10,837.65,30.59,51.81,7.45,100.62,132.2,0.01
2019,11,13,11,935.85,31.3,50.36,7.59,100.58,131.7,0.01
2019,11,13,12,948.17,31.63,49.86,7.66,100.5,131.7,0.02
2019,11,13,13,880.25,31.59,50.24,7.71,100.41,131.5,0.02
2019,11,13,14,598.17,31.19,51.7,7.75,100.33,130.9,0.02
2019,11,13,15,483.7,30.44,54.3,7.85,100.28,131.3,0.03
2019,11,13,16,235.07,29.39,58.14,7.94,100.28,132.4,0.06
2019,11,13,17,80.85,28.09,63.75,7.89,100.32,134.1,0.07
2019,11,13,18,0.0,26.81,69.88,7.38,100.39,136.0,0.14
2019,11,13,19,0.0,26.28,72.93,6.84,100.46,137.1,0.13
2019,11,13,20,0.0,26.05,74.18,6.29,100.54,137.9,0.38
2019,11,13,21,0.0,25.88,74.84,5.8,100.61,137.7,0.18
2019,11,13,22,0.0,25.73,75.25,5.51,100.65,137.1,0.41
2019,11,13,23,0.0,25.51,76.27,5.37,100.63,136.7,0.33
2019,11,14,0,0.0,25.33,77.04,5.31,100.57,136.9,0.22
2019,11,14,1,0.0,25.17,77.72,5.32,100.5,137.7,0.25
2019,11,14,2,0.0,25.0,78.83,5.33,100.45,138.1,0.42
2019,11,14,3,0.0,24.85,79.92,5.25,100.42,137.7,0.63
2019,11,14,4,0.0,24.73,80.35,5.07,100.43,136.5,0.21
2019,11,14,5,0.0,24.68,79.39,4.86,100.46,134.4,0.13
2019,11,14,6,99.68,25.02,76.78,5.06,100.5,131.2,0.11
2019,11,14,7,323.98,26.37,68.84,6.08,100.56,126.0,0.14
2019,11,14,8,551.4,27.89,62.37,6.24,100.63,123.4,0.12
2019,11,14,9,665.65,29.35,57.41,6.29,100.66,122.8,0.07
2019,11,14,10,849.83,30.55,53.66,6.47,100.67,123.0,0.06
2019,11,14,11,896.15,31.33,51.38,6.75,100.63,123.3,0.07
2019,11,14,12,989.5,31.73,50.33,6.99,100.57,123.4,0.07
2019,11,14,13,920.35,31.76,50.2,7.13,100.49,123.4,0.05
2019,11,14,14,752.3,31.51,50.96,7.17,100.43,122.4,0.02
2019,11,14,15,533.83,30.92,52.82,7.19,100.39,121.1,0.01
2019,11,14,16,314.08,29.96,56.07,7.16,100.4,120.1,0.01
2019,11,14,17,95.07,28.61,61.56,6.98,100.44,119.7,0.0
2019,11,14,18,0.0,27.08,69.3,6.47,100.5,120.1,0.01
2019,11,14,19,0.0,26.28,74.77,5.96,100.56,120.9,0.06
2019,11,14,20,0.0,25.9,77.37,5.64,100.62,121.7,0.05
2019,11,14,21,0.0,25.64,79.09,5.38,100.67,121.2,0.09
2019,11,14,22,0.0,25.43,80.43,5.14,100.68,121.1,0.19
2019,11,14,23,0.0,25.24,81.67,4.93,100.65,122.7,0.18
2019,11,15,0,0.0,25.08,82.54,4.81,100.58,125.6,0.15
2019,11,15,1,0.0,24.92,83.32,4.68,100.5,128.0,0.16
2019,11,15,2,0.0,24.75,83.71,4.58,100.44,129.0,0.18
2019,11,15,3,0.0,24.74,82.47,4.69,100.42,129.5,0.06
2019,11,15,4,0.0,24.79,80.63,4.89,100.44,130.1,0.0
2019,11,15,5,0.0,24.81,79.11,4.91,100.5,130.6,0.01
2019,11,15,6,83.89,25.21,76.05,5.24,100.55,129.6,0.0
2019,11,15,7,323.73,26.73,66.8,6.37,100.63,125.9,0.01
2019,11,15,8,557.58,28.29,59.31,6.47,100.68,121.8,0.01
2019,11,15,9,749.42,29.65,54.02,6.35,100.68,117.6,0.01
2019,11,15,10,912.7,30.77,49.76,6.26,100.65,113.6,0.01
2019,11,15,11,992.58,31.62,46.38,6.18,100.59,110.5,0.0
2019,11,15,12,919.2,32.1,44.6,6.19,100.5,108.6,0.0
2019,11,15,13,914.42,32.15,44.47,6.25,100.4,108.6,0.01
2019,11,15,14,745.15,31.84,45.55,6.31,100.31,109.2,0.0
2019,11,15,15,536.1,31.1,48.21,6.37,100.25,109.9,0.0
2019,11,15,16,247.18,29.97,52.69,6.43,100.24,110.9,0.01
2019,11,15,17,84.68,28.45,59.7,6.43,100.26,111.9,0.01
2019,11,15,18,0.0,26.89,68.2,6.18,100.3,113.5,0.05
2019,11,15,19,0.0,26.21,72.65,5.91,100.36,115.2,0.05
2019,11,15,20,0.0,26.01,74.13,5.78,100.42,115.2,0.04
2019,11,15,21,0.0,25.9,75.17,5.76,100.47,113.2,0.07
2019,11,15,22,0.0,25.81,76.43,5.68,100.48,110.9,0.03
2019,11,15,23,0.0,25.73,77.25,5.67,100.44,108.2,0.01
2019,11,16,0,0.0,25.61,77.69,5.62,100.37,105.5,0.0
2019,11,16,1,0.0,25.4,78.9,5.42,100.29,102.9,0.01
2019,11,16,2,0.0,25.24,79.61,5.4,100.23,100.9,0.01
2019,11,16,3,0.0,25.13,79.77,5.21,100.21,99.8,0.01
2019,11,16,4,0.0,25.04,79.85,4.89,100.22,99.3,0.01
2019,11,16,5,0.0,24.98,79.42,4.59,100.25,98.5,0.02
2019,11,16,6,93.62,25.3,77.32,4.8,100.31,97.4,0.04
2019,11,16,7,313.65,26.6,69.72,5.61,100.36,94.9,0.02
2019,11,16,8,544.03,27.96,62.86,5.62,100.4,92.3,0.01
2019,11,16,9,728.25,29.4,57.21,5.63,100.42,91.0,0.01
2019,11,16,10,865.2,30.63,52.73,5.74,100.4,90.5,0.0
2019,11,16,11,952.45,31.5,49.54,5.93,100.34,89.8,0.0
2019,11,16,12,968.1,31.96,47.73,6.1,100.28,88.9,0.0
2019,11,16,13,914.03,32.03,47.01,6.2,100.21,87.2,0.0
2019,11,16,14,730.1,31.71,47.54,6.24,100.15,84.9,0.0
2019,11,16,15,500.95,31.0,49.37,6.2,100.11,82.5,0.0
2019,11,16,16,284.5,29.97,52.51,6.08,100.1,80.5,0.0
2019,11,16,17,85.75,28.6,57.69,5.9,100.12,79.3,0.0
2019,11,16,18,0.0,27.12,64.64,5.51,100.18,78.2,0.0
2019,11,16,19,0.0,26.43,69.06,5.15,100.24,77.9,0.01
2019,11,16,20,0.0,26.14,71.01,4.92,100.32,78.9,0.01
2019,11,16,21,0.0,25.87,72.56,4.69,100.36,80.4,0.02
2019,11,16,22,0.0,25.59,74.17,4.54,100.38,81.4,0.2
2019,11,16,23,0.0,25.32,75.75,4.56,100.35,81.0,0.29
2019,11,17,0,0.0,25.06,77.28,4.49,100.3,80.5,0.49
2019,11,17,1,0.0,24.95,77.79,4.38,100.24,80.8,0.31
2019,11,17,2,0.0,24.88,77.59,4.28,100.2,81.7,0.45
2019,11,17,3,0.0,24.86,76.57,4.22,100.19,82.0,0.51
2019,11,17,4,0.0,24.75,76.64,4.1,100.22,81.3,0.44
2019,11,17,5,0.0,24.6,77.88,3.89,100.27,80.7,0.31
2019,11,17,6,88.15,25.06,76.17,4.24,100.33,80.2,0.42
2019,11,17,7,303.75,26.55,68.51,5.49,100.41,79.7,0.49
2019,11,17,8,541.05,28.05,61.6,5.82,100.45,79.3,0.28
2019,11,17,9,684.47,29.5,56.92,5.95,100.47,78.8,0.13
2019,11,17,10,761.58,30.56,53.99,6.12,100.46,78.9,0.07
2019,11,17,11,981.22,31.33,51.78,6.24,100.42,80.0,0.08
2019,11,17,12,998.85,31.72,50.58,6.32,100.35,81.7,0.08
2019,11,17,13,851.45,31.71,50.54,6.31,100.27,83.7,0.12
2019,11,17,14,700.9,31.44,51.11,6.23,100.21,86.4,0.15
2019,11,17,15,495.58,30.85,52.66,6.15,100.17,88.8,0.16
2019,11,17,16,229.95,29.84,56.18,6.05,100.18,90.8,0.2
2019,11,17,17,75.72,28.48,61.74,5.79,100.23,93.3,0.16
2019,11,17,18,0.0,27.16,68.26,5.31,100.29,95.9,0.14
2019,11,17,19,0.0,26.5,73.06,4.82,100.36,98.8,0.62
2019,11,17,20,0.0,26.1,76.69,4.23,100.43,101.9,0.41
2019,11,17,21,0.0,25.79,79.3,3.77,100.49,105.4,0.25
2019,11,17,22,0.0,25.56,81.14,3.59,100.52,109.3,0.33
2019,11,17,23,0.0,25.35,82.58,3.48,100.5,113.9,1.03
2019,11,18,0,0.0,25.22,83.63,3.5,100.47,118.3,0.6
2019,11,18,1,0.0,25.12,84.45,3.61,100.43,121.2,0.9
2019,11,18,2,0.0,25.01,84.77,3.7,100.39,122.2,1.1
2019,11,18,3,0.0,24.88,84.93,3.83,100.39,122.2,1.31
2019,11,18,4,0.0,24.79,84.8,3.99,100.41,121.6,1.59
2019,11,18,5,0.0,24.68,85.2,4.04,100.46,121.5,1.31
2019,11,18,6,84.5,25.1,84.02,4.37,100.51,122.4,1.59
2019,11,18,7,268.05,26.59,76.07,5.58,100.58,121.5,0.85
2019,11,18,8,471.1,28.42,65.64,6.02,100.63,118.1,0.29
2019,11,18,9,666.85,29.92,59.0,6.16,100.64,115.1,0.25
2019,11,18,10,769.83,31.09,54.5,6.44,100.62,112.3,0.06
2019,11,18,11,871.03,31.83,52.16,6.75,100.57,109.6,0.04
2019,11,18,12,919.72,32.22,51.22,7.03,100.49,108.0,0.03
2019,11,18,13,901.85,32.18,51.43,7.26,100.42,108.2,0.08
2019,11,18,14,748.53,31.81,52.29,7.39,100.37,109.4,0.08
2019,11,18,15,531.4,31.11,54.02,7.45,100.35,110.7,0.26
2019,11,18,16,298.45,30.04,57.55,7.42,100.38,112.8,0.22
2019,11,18,17,90.65,28.68,62.77,7.21,100.44,115.9,0.22
2019,11,18,18,0.0,27.24,69.44,6.74,100.51,119.5,0.12
2019,11,18,19,0.0,26.57,73.79,6.36,100.57,122.9,0.43
2019,11,18,20,0.0,26.28,76.22,6.06,100.64,125.6,0.77
2019,11,18,21,0.0,26.11,77.63,5.88,100.69,127.9,0.91
2019,11,18,22,0.0,25.97,78.94,5.8,100.69,129.5,1.14
2019,11,18,23,0.0,25.86,80.06,5.77,100.66,130.6,0.77
2019,11,19,0,0.0,25.73,80.62,5.93,100.59,131.2,0.77
2019,11,19,1,0.0,25.56,81.29,5.99,100.53,131.8,0.7
2019,11,19,2,0.0,25.37,81.78,5.92,100.48,131.3,0.52
2019,11,19,3,0.0,25.21,82.07,5.74,100.49,129.7,0.48
2019,11,19,4,0.0,25.13,81.99,5.71,100.52,128.0,0.49
2019,11,19,5,0.0,25.07,81.82,5.68,100.56,127.0,0.5
2019,11,19,6,89.4,25.28,80.29,5.99,100.59,126.9,0.51
2019,11,19,7,293.7,26.33,73.04,7.08,100.65,126.2,0.49
2019,11,19,8,517.58,27.42,66.32,7.4,100.69,125.8,0.47
2019,11,19,9,678.55,28.52,61.47,7.46,100.69,126.1,0.45
2019,11,19,10,839.55,29.93,55.93,7.54,100.66,126.8,0.37
2019,11,19,11,914.85,31.03,51.93,7.65,100.62,127.6,0.19
2019,11,19,12,899.95,31.44,50.43,7.76,100.54,128.0,0.15
2019,11,19,13,778.6,31.08,51.11,7.78,100.47,126.6,0.19
2019,11,19,14,650.95,30.16,53.55,7.62,100.42,124.1,0.24
2019,11,19,15,461.75,29.31,55.95,7.31,100.4,122.8,0.15
2019,11,19,16,269.38,28.4,58.86,6.92,100.41,122.6,0.05
2019,11,19,17,84.05,27.46,62.46,6.54,100.45,123.9,0.02
2019,11,19,18,0.0,26.62,66.47,6.13,100.5,126.1,0.02
2019,11,19,19,0.0,26.19,69.15,5.92,100.56,127.2,0.04
2019,11,19,20,0.0,25.98,70.82,5.61,100.62,125.4,0.01
2019,11,19,21,0.0,25.8,72.29,5.21,100.69,121.7,0.01
2019,11,19,22,0.0,25.66,73.43,4.86,100.7,119.3,0.01
2019,11,19,23,0.0,25.5,74.65,4.58,100.67,118.9,0.01
2019,11,20,0,0.0,25.36,75.62,4.38,100.61,119.3,0.01
2019,11,20,1,0.0,25.24,76.31,4.24,100.55,120.3,0.03
2019,11,20,2,0.0,25.2,76.41,4.28,100.51,121.7,0.03
2019,11,20,3,0.0,25.13,76.62,4.21,100.49,122.8,0.02
2019,11,20,4,0.0,24.98,77.16,3.99,100.51,123.3,0.01
2019,11,20,5,0.0,24.76,77.9,3.79,100.53,124.2,0.02
2019,11,20,6,77.6,25.16,75.74,4.27,100.56,126.0,0.06
2019,11,20,7,276.05,26.72,66.82,5.54,100.6,126.9,0.16
2019,11,20,8,500.33,27.96,60.31,5.73,100.63,129.1,0.46
2019,11,20,9,689.83,28.85,56.22,5.81,100.62,131.2,0.44
2019,11,20,10,881.22,29.6,53.33,5.99,100.6,132.6,0.29
2019,11,20,11,940.33,30.07,51.55,6.18,100.56,133.2,0.1
2019,11,20,12,944.5,30.18,51.32,6.38,100.51,133.7,0.05
2019,11,20,13,899.53,30.05,52.16,6.57,100.46,133.8,0.02
2019,11,20,14,701.5,29.7,53.84,6.66,100.41,133.8,0.02
2019,11,20,15,540.17,29.21,55.68,6.72,100.38,134.4,0.03
2019,11,20,16,277.45,28.61,57.76,6.68,100.38,134.9,0.01
2019,11,20,17,100.9,27.86,60.9,6.56,100.4,134.9,0.01
2019,11,20,18,0.0,26.85,65.81,6.04,100.46,134.1,0.04
2019,11,20,19,0.0,26.31,69.6,5.72,100.51,132.2,0.16
2019,11,20,20,0.0,26.02,71.8,5.5,100.59,130.5,0.22
2019,11,20,21,0.0,25.75,73.85,5.23,100.63,129.0,0.16
2019,11,20,22,0.0,25.52,75.31,5.18,100.64,127.9,0.23
2019,11,20,23,0.0,25.32,76.63,5.16,100.61,128.3,0.43
2019,11,21,0,0.0,25.16,77.32,5.17,100.56,130.0,0.17
2019,11,21,1,0.0,25.02,77.52,5.13,100.49,132.2,0.35
2019,11,21,2,0.0,24.73,78.95,4.94,100.46,134.3,0.93
2019,11,21,3,0.0,24.62,79.83,4.95,100.47,137.0,1.52
2019,11,21,4,0.0,24.44,81.33,4.84,100.48,138.9,1.27
2019,11,21,5,0.0,24.24,82.7,4.73,100.51,140.0,1.48
2019,11,21,6,91.82,24.51,81.66,4.93,100.55,139.9,2.04
2019,11,21,7,308.7,25.93,73.14,6.09,100.6,136.3,1.89
2019,11,21,8,532.55,27.58,63.95,6.5,100.64,130.6,1.46
2019,11,21,9,739.08,29.16,57.28,6.63,100.64,125.0,0.88
2019,11,21,10,845.62,30.29,53.26,6.73,100.62,119.7,0.4
2019,11,21,11,981.15,31.02,51.03,6.85,100.58,115.4,0.15
2019,11,21,12,975.17,31.39,49.76,6.92,100.52,112.7,0.08
2019,11,21,13,925.83,31.42,49.3,6.88,100.44,111.2,0.04
2019,11,21,14,757.92,31.15,49.54,6.76,100.38,111.5,0.03
2019,11,21,15,555.83,30.59,50.61,6.64,100.32,113.6,0.02
2019,11,21,16,299.77,29.69,53.09,6.52,100.31,117.0,0.01
2019,11,21,17,114.35,28.42,57.56,6.35,100.33,121.3,0.01
2019,11,21,18,0.0,26.99,63.81,5.95,100.38,125.4,0.0
2019,11,21,19,0.0,26.21,68.52,5.61,100.44,127.5,0.03
2019,11,21,20,0.0,25.81,71.36,5.34,100.51,128.5,0.05
2019,11,21,21,0.0,25.52,73.27,4.99,100.57,128.4,0.02
2019,11,21,22,0.0,25.25,74.82,4.62,100.6,127.8,0.01
2019,11,21,23,0.0,24.99,76.03,4.33,100.6,127.6,0.05
2019,11,22,0,0.0,24.9,76.11,4.06,100.55,127.3,0.2
2019,11,22,1,0.0,24.67,77.07,3.73,100.5,127.1,0.31
2019,11,22,2,0.0,24.42,78.26,3.58,100.47,127.1,0.38
2019,11,22,3,0.0,24.25,79.1,3.57,100.45,127.6,0.29
2019,11,22,4,0.0,24.09,79.92,3.59,100.46,128.6,0.17
2019,11,22,5,0.0,23.96,80.56,3.61,100.47,128.9,0.11
2019,11,22,6,97.15,24.52,78.02,4.0,100.5,128.3,0.1
2019,11,22,7,328.73,26.28,68.32,5.12,100.56,126.3,0.08
2019,11,22,8,469.62,27.81,60.32,5.22,100.62,123.6,0.03
2019,11,22,9,682.0,29.17,55.2,5.22,100.64,121.5,0.03
